Origin,Origin Country,Destination,Destination Country,Origin Latitude,Origin Longitude,Destination Latitude,Destination Longitude
LZY,China,SZX,China,29.309076,94.335883,22.639444,113.810833
LZY,China,XIC,China,29.309076,94.335883,27.981922,102.187645
LZY,China,NAO,China,29.309076,94.335883,30.8,106.066667
MAA,India,DEL,India,12.982267,80.163782,28.556162,77.099958
MAA,India,BOM,India,12.982267,80.163782,19.089891,72.868047
MAA,India,BLR,India,12.982267,80.163782,13.200771,77.710228
MAA,India,HYD,India,12.982267,80.163782,17.233702,78.430427
MAA,India,CCU,India,12.982267,80.163782,22.655,88.447
MAA,India,CJB,India,12.982267,80.163782,11.031026,77.038931
MAA,India,IXM,India,12.982267,80.163782,9.838571,78.089494
MAA,India,SIN,Singapore,12.982267,80.163782,1.361173,103.990201
MAA,India,CMB,Sri Lanka,12.982267,80.163782,7.174112,79.886494
MAA,India,COK,India,12.982267,80.163782,10.155644,76.390537
MAA,India,TRZ,India,12.982267,80.163782,10.762168,78.707241
MAA,India,AUH,United Arab Emirates,12.982267,80.163782,24.426912,54.645974
MAA,India,PNQ,India,12.982267,80.163782,18.581389,73.920556
MAA,India,DXB,United Arab Emirates,12.982267,80.163782,25.256557,55.366071
MAA,India,IXZ,India,12.982267,80.163782,11.650083,92.732267
MAA,India,KUL,Malaysia,12.982267,80.163782,2.744344,101.717259
MAA,India,TRV,India,12.982267,80.163782,8.476126,76.91907
MAA,India,AMD,India,12.982267,80.163782,23.066389,72.624167
MAA,India,BBI,India,12.982267,80.163782,20.252853,85.817385
MAA,India,GAU,India,12.982267,80.163782,26.105185,91.588427
MAA,India,TCR,India,12.982267,80.163782,8.716667,78.033333
MAA,India,VTZ,India,12.982267,80.163782,17.723596,83.22768
MAA,India,KWI,Kuwait,12.982267,80.163782,29.240116,47.971251
MAA,India,GOX,India,12.982267,80.163782,15.73139,73.86778
MAA,India,DAC,Bangladesh,12.982267,80.163782,23.848649,90.405874
MAA,India,JAF,Sri Lanka,12.982267,80.163782,9.791667,80.075
MAA,India,CCJ,India,12.982267,80.163782,11.138782,75.949976
MAA,India,DOH,Qatar,12.982267,80.163782,25.260988,51.613594
MAA,India,IXB,India,12.982267,80.163782,26.68488,88.324816
MAA,India,SAG,India,12.982267,80.163782,19.688611,74.378889
MAA,India,IXE,India,12.982267,80.163782,12.963543,74.890141
MAA,India,JAI,India,12.982267,80.163782,26.822004,75.800995
MAA,India,VGA,India,12.982267,80.163782,16.529444,80.797222
MAA,India,MCT,Oman,12.982267,80.163782,23.600739,58.284042
MAA,India,BKK,Thailand,12.982267,80.163782,13.693062,100.752044
MAA,India,BAH,Bahrain,12.982267,80.163782,26.269181,50.62605
MAA,India,IXR,India,12.982267,80.163782,23.318192,85.322851
MAA,India,CNN,India,12.982267,80.163782,11.920073,75.549919
MAA,India,DMK,Thailand,12.982267,80.163782,13.9125,100.606667
MAA,India,GOI,India,12.982267,80.163782,15.384534,73.839825
MAA,India,IDR,India,12.982267,80.163782,22.72715,75.808227
MAA,India,VNS,India,12.982267,80.163782,25.449697,82.853732
MAA,India,LKO,India,12.982267,80.163782,26.764257,80.884186
MAA,India,MYQ,India,12.982267,80.163782,12.22886,76.657727
MAA,India,PAT,India,12.982267,80.163782,25.594891,85.090669
MAA,India,RJA,India,12.982267,80.163782,17.109639,81.820807
MAA,India,SHJ,United Arab Emirates,12.982267,80.163782,25.320873,55.52029
MAA,India,SXV,India,12.982267,80.163782,11.783128,78.065217
MAA,India,IXC,India,12.982267,80.163782,30.676809,76.788039
MAA,India,RPR,India,12.982267,80.163782,21.184561,81.739751
MAA,India,CDP,India,12.982267,80.163782,14.514583,78.76478
MAA,India,KJB,India,12.982267,80.163782,15.714722,78.178056
MAA,India,RDP,India,12.982267,80.163782,23.621389,87.243333
MAA,India,HBX,India,12.982267,80.163782,15.359573,75.086305
MAA,India,STV,India,12.982267,80.163782,21.117658,72.745258
MAA,India,HKG,Hong Kong SAR,12.982267,80.163782,22.315248,113.93649
MAA,India,DMM,Saudi Arabia,12.982267,80.163782,26.471111,49.797778
MAA,India,RGN,Myanmar,12.982267,80.163782,16.900069,96.134152
MAA,India,JED,Saudi Arabia,12.982267,80.163782,21.670232,39.150579
MAA,India,BDQ,India,12.982267,80.163782,22.329077,73.215701
MAA,India,HKT,Thailand,12.982267,80.163782,8.107619,98.306436
MAA,India,BWN,Brunei Darussalam,12.982267,80.163782,4.945197,114.93375
MAQ,Thailand,DMK,Thailand,16.701422,98.543474,13.9125,100.606667
MBE,Japan,HND,Japan,44.266667,143.383333,35.553476,139.781206
MBT,Philippines,MNL,Philippines,12.36944,123.62917,14.511205,121.019208
MBT,Philippines,CEB,Philippines,12.36944,123.62917,10.313333,123.982778
MCT,Oman,DXB,United Arab Emirates,23.600739,58.284042,25.256557,55.366071
MCT,Oman,DOH,Qatar,23.600739,58.284042,25.260988,51.613594
MCT,Oman,SLL,Oman,23.600739,58.284042,17.045195,54.089113
MCT,Oman,BOM,India,23.600739,58.284042,19.089891,72.868047
MCT,Oman,AUH,United Arab Emirates,23.600739,58.284042,24.426912,54.645974
MCT,Oman,JED,Saudi Arabia,23.600739,58.284042,21.670232,39.150579
MCT,Oman,BAH,Bahrain,23.600739,58.284042,26.269181,50.62605
MCT,Oman,COK,India,23.600739,58.284042,10.155644,76.390537
MCT,Oman,RUH,Saudi Arabia,23.600739,58.284042,24.959289,46.702876
MCT,Oman,CCJ,India,23.600739,58.284042,11.138782,75.949976
MCT,Oman,HYD,India,23.600739,58.284042,17.233702,78.430427
MCT,Oman,IST,Turkiye,23.600739,58.284042,41.260278,28.741944
MCT,Oman,BKK,Thailand,23.600739,58.284042,13.693062,100.752044
MCT,Oman,DAC,Bangladesh,23.600739,58.284042,23.848649,90.405874
MCT,Oman,KWI,Kuwait,23.600739,58.284042,29.240116,47.971251
MCT,Oman,LKO,India,23.600739,58.284042,26.764257,80.884186
MCT,Oman,SHJ,United Arab Emirates,23.600739,58.284042,25.320873,55.52029
MCT,Oman,TRV,India,23.600739,58.284042,8.476126,76.91907
MCT,Oman,DMM,Saudi Arabia,23.600739,58.284042,26.471111,49.797778
MCT,Oman,MAA,India,23.600739,58.284042,12.982267,80.163782
MCT,Oman,CGP,Bangladesh,23.600739,58.284042,22.245202,91.815159
MCT,Oman,ISB,Pakistan,23.600739,58.284042,33.548333,72.825
MCT,Oman,KHI,Pakistan,23.600739,58.284042,24.899986,67.16828
MCT,Oman,DEL,India,23.600739,58.284042,28.556162,77.099958
MCT,Oman,BLR,India,23.600739,58.284042,13.200771,77.710228
MCT,Oman,MED,Saudi Arabia,23.600739,58.284042,24.544369,39.698966
MCT,Oman,LHE,Pakistan,23.600739,58.284042,31.520833,74.402778
MCT,Oman,IKA,Iran,23.600739,58.284042,35.408632,51.1548
MCT,Oman,MNL,Philippines,23.600739,58.284042,14.511205,121.019208
MCT,Oman,HKT,Thailand,23.600739,58.284042,8.107619,98.306436
MCT,Oman,SKT,Pakistan,23.600739,58.284042,32.536793,74.365498
MCT,Oman,SYZ,Iran,23.600739,58.284042,29.54613,52.58997
MCT,Oman,SAW,Turkiye,23.600739,58.284042,40.904676,29.309188
MCT,Oman,CNN,India,23.600739,58.284042,11.920073,75.549919
MCT,Oman,AMM,Jordan,23.600739,58.284042,31.722535,35.989318
MCT,Oman,CGK,Indonesia,23.600739,58.284042,-6.130643,106.655526
MCT,Oman,KHS,Oman,23.600739,58.284042,26.163939,56.23506
MCT,Oman,JAI,India,23.600739,58.284042,26.822004,75.800995
MCT,Oman,GOX,India,23.600739,58.284042,15.73139,73.86778
MCT,Oman,BGW,Iraq,23.600739,58.284042,33.255879,44.232069
MCT,Oman,DQM,Oman,23.600739,58.284042,19.502323,57.6383
MCT,Oman,KUL,Malaysia,23.600739,58.284042,2.744344,101.717259
MCT,Oman,MUX,Pakistan,23.600739,58.284042,30.199507,71.414978
MCT,Oman,MLE,Maldives,23.600739,58.284042,4.19183,73.529108
MCT,Oman,FJR,United Arab Emirates,23.600739,58.284042,25.109444,56.330556
MCT,Oman,CMB,Sri Lanka,23.600739,58.284042,7.174112,79.886494
MCT,Oman,IXE,India,23.600739,58.284042,12.963543,74.890141
MCT,Oman,MHD,Iran,23.600739,58.284042,36.235207,59.640996
MCT,Oman,PEW,Pakistan,23.600739,58.284042,33.989083,71.519252
MCT,Oman,BEY,Lebanon,23.600739,58.284042,33.826073,35.493082
MCT,Oman,TRZ,India,23.600739,58.284042,10.762168,78.707241
MCT,Oman,LYP,Pakistan,23.600739,58.284042,31.363042,72.987572
MCT,Oman,ZYL,Bangladesh,23.600739,58.284042,24.9632,91.866798
MCT,Oman,MSH,Oman,23.600739,58.284042,20.669335,58.890696
MCT,Oman,TZX,Turkiye,23.600739,58.284042,40.994191,39.781681
MCT,Oman,DAM,Syrian Arab Republic,23.600739,58.284042,33.411171,36.512488
MDC,Indonesia,CGK,Indonesia,1.543533,124.922029,-6.130643,106.655526
MDC,Indonesia,UPG,Indonesia,1.543533,124.922029,-5.077019,119.547738
MDC,Indonesia,TTE,Indonesia,1.543533,124.922029,0.832233,127.379132
MDC,Indonesia,SOQ,Indonesia,1.543533,124.922029,-0.890214,131.290591
MDC,Indonesia,AMQ,Indonesia,1.543533,124.922029,-3.704996,128.088876
MDC,Indonesia,SUB,Indonesia,1.543533,124.922029,-7.377937,112.793782
MDC,Indonesia,DPS,Indonesia,1.543533,124.922029,-8.748056,115.1675
MDC,Indonesia,BPN,Indonesia,1.543533,124.922029,-1.260623,116.900817
MDC,Indonesia,SIN,Singapore,1.543533,124.922029,1.361173,103.990201
MDC,Indonesia,CAN,China,1.543533,124.922029,23.387862,113.29734
MDC,Indonesia,KAZ,Indonesia,1.543533,124.922029,1.166667,127.866667
MDC,Indonesia,BKI,Malaysia,1.543533,124.922029,5.923961,116.050753
MDC,Indonesia,NRT,Japan,1.543533,124.922029,35.773213,140.387443
MDG,China,PEK,China,44.534943,129.58384,40.078538,116.587095
MDG,China,DLC,China,44.534943,129.58384,38.96102,121.539991
MDG,China,YNT,China,44.534943,129.58384,37.657222,120.987222
MDG,China,ICN,Republic of Korea,44.534943,129.58384,37.458764,126.441961
MDG,China,FYJ,China,44.534943,129.58384,48.19722,134.36333
MDG,China,SHE,China,44.534943,129.58384,41.634992,123.485731
MDG,China,TAO,China,44.534943,129.58384,36.361944,120.088333
MDG,China,HEK,China,44.534943,129.58384,50.171662,127.308905
MDG,China,OHE,China,44.534943,129.58384,52.921132,122.420595
MDL,Myanmar,MYT,Myanmar,21.702169,95.977893,25.384256,97.356922
MDL,Myanmar,RGN,Myanmar,21.702169,95.977893,16.900069,96.134152
MDL,Myanmar,THL,Myanmar,21.702169,95.977893,20.48443,99.934535
MDL,Myanmar,LUM,China,21.702169,95.977893,24.405279,98.531897
MDL,Myanmar,BKK,Thailand,21.702169,95.977893,13.693062,100.752044
MDL,Myanmar,DMK,Thailand,21.702169,95.977893,13.9125,100.606667
MDL,Myanmar,KMV,Myanmar,21.702169,95.977893,23.183333,94.05
MDL,Myanmar,LSH,Myanmar,21.702169,95.977893,22.966667,97.75
MDL,Myanmar,KET,Myanmar,21.702169,95.977893,21.3,99.616667
MDL,Myanmar,KMG,China,21.702169,95.977893,25.101944,102.929167
MDL,Myanmar,HOX,Myanmar,21.702169,95.977893,24.898928,94.914636
MDL,Myanmar,BMO,Myanmar,21.702169,95.977893,24.268355,97.249057
MDL,Myanmar,AKY,Myanmar,21.702169,95.977893,20.130278,92.880278
MED,Saudi Arabia,RUH,Saudi Arabia,24.544369,39.698966,24.959289,46.702876
MED,Saudi Arabia,BGW,Iraq,24.544369,39.698966,33.255879,44.232069
MED,Saudi Arabia,JED,Saudi Arabia,24.544369,39.698966,21.670232,39.150579
MED,Saudi Arabia,DMM,Saudi Arabia,24.544369,39.698966,26.471111,49.797778
MED,Saudi Arabia,DXB,United Arab Emirates,24.544369,39.698966,25.256557,55.366071
MED,Saudi Arabia,KWI,Kuwait,24.544369,39.698966,29.240116,47.971251
MED,Saudi Arabia,IST,Turkiye,24.544369,39.698966,41.260278,28.741944
MED,Saudi Arabia,DOH,Qatar,24.544369,39.698966,25.260988,51.613594
MED,Saudi Arabia,AUH,United Arab Emirates,24.544369,39.698966,24.426912,54.645974
MED,Saudi Arabia,SHJ,United Arab Emirates,24.544369,39.698966,25.320873,55.52029
MED,Saudi Arabia,KUL,Malaysia,24.544369,39.698966,2.744344,101.717259
MED,Saudi Arabia,SAW,Turkiye,24.544369,39.698966,40.904676,29.309188
MED,Saudi Arabia,BAH,Bahrain,24.544369,39.698966,26.269181,50.62605
MED,Saudi Arabia,MCT,Oman,24.544369,39.698966,23.600739,58.284042
MED,Saudi Arabia,AMM,Jordan,24.544369,39.698966,31.722535,35.989318
MED,Saudi Arabia,CGK,Indonesia,24.544369,39.698966,-6.130643,106.655526
MED,Saudi Arabia,DAC,Bangladesh,24.544369,39.698966,23.848649,90.405874
MED,Saudi Arabia,AHB,Saudi Arabia,24.544369,39.698966,18.23429,42.657575
MED,Saudi Arabia,LHE,Pakistan,24.544369,39.698966,31.520833,74.402778
MED,Saudi Arabia,MUX,Pakistan,24.544369,39.698966,30.199507,71.414978
MED,Saudi Arabia,TUU,Saudi Arabia,24.544369,39.698966,28.373017,36.598686
MED,Saudi Arabia,ISB,Pakistan,24.544369,39.698966,33.548333,72.825
MED,Saudi Arabia,KHI,Pakistan,24.544369,39.698966,24.899986,67.16828
MED,Saudi Arabia,CGP,Bangladesh,24.544369,39.698966,22.245202,91.815159
MED,Saudi Arabia,KNO,Indonesia,24.544369,39.698966,3.635369,98.879016
MED,Saudi Arabia,ESB,Turkiye,24.544369,39.698966,40.114941,32.993145
MED,Saudi Arabia,LYP,Pakistan,24.544369,39.698966,31.363042,72.987572
MED,Saudi Arabia,GZT,Turkiye,24.544369,39.698966,36.947182,37.478682
MED,Saudi Arabia,ALA,Kazakhstan,24.544369,39.698966,43.35136,77.037091
MED,Saudi Arabia,CIT,Kazakhstan,24.544369,39.698966,42.364842,69.492845
MED,Saudi Arabia,BSR,Iraq,24.544369,39.698966,30.552695,47.666865
MED,Saudi Arabia,NUM,Saudi Arabia,24.544369,39.698966,27.927838,35.291935
MEQ,Indonesia,KNO,Indonesia,4.15,96.116667,3.635369,98.879016
MFK,Taiwan,TSA,Taiwan,26.224018,120.000507,25.062789,121.551924
MFM,Macau SAR,TPE,Taiwan,22.156587,113.57285,25.075512,121.23248
MFM,Macau SAR,PVG,China,22.156587,113.57285,31.143333,121.805278
MFM,Macau SAR,ICN,Republic of Korea,22.156587,113.57285,37.458764,126.441961
MFM,Macau SAR,SHA,China,22.156587,113.57285,31.19779,121.333473
MFM,Macau SAR,PEK,China,22.156587,113.57285,40.078538,116.587095
MFM,Macau SAR,KHH,Taiwan,22.156587,113.57285,22.5725,120.345278
MFM,Macau SAR,DMK,Thailand,22.156587,113.57285,13.9125,100.606667
MFM,Macau SAR,NKG,China,22.156587,113.57285,31.735737,118.86652
MFM,Macau SAR,HGH,China,22.156587,113.57285,30.236934,120.432356
MFM,Macau SAR,KUL,Malaysia,22.156587,113.57285,2.744344,101.717259
MFM,Macau SAR,DAD,Viet Nam,22.156587,113.57285,16.053339,108.202753
MFM,Macau SAR,BKK,Thailand,22.156587,113.57285,13.693062,100.752044
MFM,Macau SAR,WUX,China,22.156587,113.57285,31.492889,120.424374
MFM,Macau SAR,PKX,China,22.156587,113.57285,39.508611,116.410833
MFM,Macau SAR,XMN,China,22.156587,113.57285,24.543064,118.134178
MFM,Macau SAR,MNL,Philippines,22.156587,113.57285,14.511205,121.019208
MFM,Macau SAR,RMQ,Taiwan,22.156587,113.57285,24.254755,120.601184
MFM,Macau SAR,TFU,China,22.156587,113.57285,30.314195,104.44186
MFM,Macau SAR,SIN,Singapore,22.156587,113.57285,1.361173,103.990201
MFM,Macau SAR,NGB,China,22.156587,113.57285,29.826696,121.462002
MFM,Macau SAR,HAN,Viet Nam,22.156587,113.57285,21.214184,105.802827
MFM,Macau SAR,KIX,Japan,22.156587,113.57285,34.43533,135.243977
MFM,Macau SAR,NRT,Japan,22.156587,113.57285,35.773213,140.387443
MFM,Macau SAR,TWU,Malaysia,22.156587,113.57285,4.313084,118.121497
MFM,Macau SAR,JJN,China,22.156587,113.57285,24.802809,118.587293
MFM,Macau SAR,CGK,Indonesia,22.156587,113.57285,-6.130643,106.655526
MFM,Macau SAR,CZX,China,22.156587,113.57285,31.914116,119.779762
MFM,Macau SAR,HFE,China,22.156587,113.57285,31.992778,116.973333
MFM,Macau SAR,WUH,China,22.156587,113.57285,30.776789,114.217577
MFM,Macau SAR,TAO,China,22.156587,113.57285,36.361944,120.088333
MFM,Macau SAR,CKG,China,22.156587,113.57285,29.7192,106.641998
MFM,Macau SAR,HAK,China,22.156587,113.57285,19.934877,110.45896
MFM,Macau SAR,KWE,China,22.156587,113.57285,26.544217,106.79598
MFM,Macau SAR,NNG,China,22.156587,113.57285,22.61321,108.167501
MFM,Macau SAR,PNH,Cambodia,22.156587,113.57285,11.552193,104.846174
MFM,Macau SAR,PUS,Republic of Korea,22.156587,113.57285,35.179319,128.948728
MFM,Macau SAR,NTG,China,22.156587,113.57285,32.072921,120.975605
MFM,Macau SAR,WNZ,China,22.156587,113.57285,27.91566,120.847381
MFM,Macau SAR,FOC,China,22.156587,113.57285,25.931231,119.66923
MFM,Macau SAR,TSN,China,22.156587,113.57285,39.128273,117.355906
MFM,Macau SAR,XIY,China,22.156587,113.57285,34.438416,108.760946
MGZ,Myanmar,RGN,Myanmar,12.45,98.616667,16.900069,96.134152
MGZ,Myanmar,TVY,Myanmar,12.45,98.616667,14.1,98.2
MGZ,Myanmar,VBP,Myanmar,12.45,98.616667,11.266667,98.766667
MHD,Iran,THR,Iran,36.235207,59.640996,35.691534,51.321868
MHD,Iran,NJF,Iraq,36.235207,59.640996,31.989792,44.404576
MHD,Iran,KIH,Iran,36.235207,59.640996,26.532277,53.972085
MHD,Iran,TBZ,Iran,36.235207,59.640996,38.122849,46.244274
MHD,Iran,AWZ,Iran,36.235207,59.640996,31.342921,48.746682
MHD,Iran,BGW,Iraq,36.235207,59.640996,33.255879,44.232069
MHD,Iran,SYZ,Iran,36.235207,59.640996,29.54613,52.58997
MHD,Iran,IFN,Iran,36.235207,59.640996,32.745686,51.876381
MHD,Iran,KWI,Kuwait,36.235207,59.640996,29.240116,47.971251
MHD,Iran,ABD,Iran,36.235207,59.640996,30.363905,48.226598
MHD,Iran,IST,Turkiye,36.235207,59.640996,41.260278,28.741944
MHD,Iran,SRY,Iran,36.235207,59.640996,36.635727,53.197276
MHD,Iran,BND,Iran,36.235207,59.640996,27.21059,56.368384
MHD,Iran,AZD,Iran,36.235207,59.640996,31.903602,54.283264
MHD,Iran,DXB,United Arab Emirates,36.235207,59.640996,25.256557,55.366071
MHD,Iran,RAS,Iran,36.235207,59.640996,37.321814,49.619586
MHD,Iran,SHJ,United Arab Emirates,36.235207,59.640996,25.320873,55.52029
MHD,Iran,GSM,Iran,36.235207,59.640996,26.757778,55.905278
MHD,Iran,ZAH,Iran,36.235207,59.640996,29.475755,60.900328
MHD,Iran,BUZ,Iran,36.235207,59.640996,28.958285,50.825425
MHD,Iran,JWN,Iran,36.235207,59.640996,36.774417,48.369855
MHD,Iran,KER,Iran,36.235207,59.640996,30.258778,56.961921
MHD,Iran,ZBR,Iran,36.235207,59.640996,25.4433,60.382099
MHD,Iran,SAW,Turkiye,36.235207,59.640996,40.904676,29.309188
MHD,Iran,ACZ,Iran,36.235207,59.640996,31.087694,61.542245
MHD,Iran,MCT,Oman,36.235207,59.640996,23.600739,58.284042
MHD,Iran,OMH,Iran,36.235207,59.640996,37.664954,45.065648
MHD,Iran,BSR,Iraq,36.235207,59.640996,30.552695,47.666865
MHD,Iran,DOH,Qatar,36.235207,59.640996,25.260988,51.613594
MHD,Iran,IIL,Iran,36.235207,59.640996,33.586367,46.399236
MHD,Iran,KBL,Afghanistan,36.235207,59.640996,34.560692,69.211521
MHD,Iran,KSH,Iran,36.235207,59.640996,34.355916,47.145128
MHD,Iran,NSH,Iran,36.235207,59.640996,36.666667,51.5
MHD,Iran,RZR,Iran,36.235207,59.640996,36.904624,50.682442
MHD,Iran,AJK,Iran,36.235207,59.640996,34.134875,49.842483
MHD,Iran,PGU,Iran,36.235207,59.640996,27.383959,52.735514
MHD,Iran,DYU,Tajikistan,36.235207,59.640996,38.54894,68.817287
MHD,Iran,HDM,Iran,36.235207,59.640996,34.867146,48.537318
MHD,Iran,KDH,Afghanistan,36.235207,59.640996,31.506944,65.8475
MHD,Iran,MRX,Iran,36.235207,59.640996,30.553822,49.149379
MHD,Iran,XBJ,Iran,36.235207,59.640996,32.899053,59.25499
MIG,China,LXA,China,31.427633,104.747139,29.2978,90.911903
MIG,China,SZX,China,31.427633,104.747139,22.639444,113.810833
MIG,China,CSX,China,31.427633,104.747139,28.193336,113.214592
MIG,China,HGH,China,31.427633,104.747139,30.236934,120.432356
MIG,China,PEK,China,31.427633,104.747139,40.078538,116.587095
MIG,China,TNA,China,31.427633,104.747139,36.857689,117.206881
MIG,China,URC,China,31.427633,104.747139,43.90126,87.475148
MIG,China,PVG,China,31.427633,104.747139,31.143333,121.805278
MIG,China,PKX,China,31.427633,104.747139,39.508611,116.410833
MIG,China,XMN,China,31.427633,104.747139,24.543064,118.134178
MIG,China,DLU,China,31.427633,104.747139,25.65135,100.323158
MIG,China,HAK,China,31.427633,104.747139,19.934877,110.45896
MIG,China,KMG,China,31.427633,104.747139,25.101944,102.929167
MIG,China,LJG,China,31.427633,104.747139,26.679975,100.245768
MIG,China,NGB,China,31.427633,104.747139,29.826696,121.462002
MIG,China,NKG,China,31.427633,104.747139,31.735737,118.86652
MIG,China,HFE,China,31.427633,104.747139,31.992778,116.973333
MIG,China,SJW,China,31.427633,104.747139,38.281868,114.692106
MIG,China,TSN,China,31.427633,104.747139,39.128273,117.355906
MIG,China,CZX,China,31.427633,104.747139,31.914116,119.779762
MIG,China,WUH,China,31.427633,104.747139,30.776789,114.217577
MIG,China,CAN,China,31.427633,104.747139,23.387862,113.29734
MIG,China,SYX,China,31.427633,104.747139,18.305276,109.40888
MIG,China,XNN,China,31.427633,104.747139,36.527506,102.043002
MIG,China,WNZ,China,31.427633,104.747139,27.91566,120.847381
